user_id,created_at,company_id,language,activated_at,state
11520,2014-04-25 12:10:00,1,arabic,null,pending
11521,2014-04-25 10:53:00,83,french,null,pending
11522,2014-04-25 14:08:00,220,german,2014-04-25 14:10:00,active
11523,2014-04-25 09:45:00,4503,english,2014-04-25 09:47:00,active
11524,2014-04-25 00:37:00,10503,portugese,2014-04-25 00:39:00,active
11525,2014-04-25 10:12:00,83,english,2014-04-25 10:13:00,active
11526,2014-04-25 12:24:00,2,english,2014-04-25 12:25:00,active
11527,2014-04-25 09:28:00,3,chinese,2014-04-25 09:29:00,active
11528,2014-04-25 18:26:00,6,french,2014-04-25 18:28:00,active
11529,2014-04-25 11:10:00,7570,english,null,pending
11530,2014-04-25 15:40:00,7813,english,2014-04-25 15:42:00,active
11531,2014-04-25 10:45:00,3092,english,null,pending
11532,2014-04-25 08:31:00,483,english,null,pending
11533,2014-04-25 13:17:00,12239,english,2014-04-25 13:19:00,active
11534,2014-04-25 08:25:00,10456,english,2014-04-25 08:27:00,active
11535,2014-04-25 02:29:00,53,english,null,pending
11536,2014-04-25 13:57:00,9279,chinese,2014-04-25 13:59:00,active
11537,2014-04-25 16:27:00,10358,english,2014-04-25 16:28:00,active
11538,2014-04-25 10:13:00,9227,indian,null,pending
11539,2014-04-25 08:29:00,8765,english,null,pending
11540,2014-04-25 14:32:00,6617,english,null,pending
11541,2014-04-25 08:57:00,7538,japanese,null,pending
11542,2014-04-25 20:34:00,9179,arabic,null,pending
11543,2014-04-25 14:01:00,6283,indian,null,pending
11544,2014-04-25 02:31:00,2,english,null,pending
11545,2014-04-25 13:43:00,6319,german,2014-04-25 13:45:00,active
11546,2014-04-25 13:24:00,1,english,2014-04-25 13:26:00,active
11547,2014-04-25 08:00:00,4423,english,null,pending
11548,2014-04-25 14:05:00,5682,spanish,null,pending
11549,2014-04-25 10:15:00,2279,spanish,null,pending
11550,2014-04-25 09:22:00,2922,english,null,pending
11551,2014-04-25 17:08:00,2,indian,2014-04-25 17:09:00,active
11552,2014-04-25 17:04:00,2,english,2014-04-25 17:06:00,active
11553,2014-04-26 16:30:00,54,english,null,pending
11554,2014-04-26 16:40:00,2390,english,2014-04-26 16:41:00,active
11555,2014-04-26 02:11:00,31,german,2014-04-26 02:13:00,active
11556,2014-04-26 16:07:00,79,english,null,pending
11557,2014-04-26 10:22:00,4178,arabic,null,pending
11558,2014-04-26 22:39:00,5833,english,2014-04-26 22:40:00,active
11559,2014-04-26 15:08:00,31,italian,2014-04-26 15:09:00,active
11560,2014-04-26 17:29:00,4581,english,2014-04-26 17:31:00,active
11561,2014-04-26 14:21:00,7157,spanish,null,pending
11562,2014-04-26 09:33:00,2546,russian,2014-04-26 09:35:00,active
11563,2014-04-26 13:22:00,2239,german,2014-04-26 13:24:00,active
11564,2014-04-26 16:01:00,3150,german,null,pending
11565,2014-04-26 14:41:00,94,french,null,pending
11566,2014-04-26 13:25:00,15,english,null,pending
11567,2014-04-26 12:21:00,7,english,2014-04-26 12:23:00,active
11568,2014-04-26 19:52:00,12492,english,null,pending
11569,2014-04-27 09:26:00,15,chinese,2014-04-27 09:28:00,active
11570,2014-04-27 16:39:00,11840,italian,null,pending
11571,2014-04-27 18:45:00,51,english,2014-04-27 18:47:00,active
11572,2014-04-27 11:31:00,1950,german,null,pending
11573,2014-04-27 18:47:00,1,english,2014-04-27 18:48:00,active
11574,2014-04-27 15:19:00,41,english,null,pending
11575,2014-04-27 17:10:00,8,indian,null,pending
11576,2014-04-27 18:18:00,7092,chinese,null,pending
11577,2014-04-27 18:27:00,9380,english,null,pending
11578,2014-04-27 20:39:00,4,english,2014-04-27 20:41:00,active
11579,2014-04-27 14:59:00,12535,english,2014-04-27 15:01:00,active
11580,2014-04-27 13:29:00,9032,japanese,null,pending
11581,2014-04-27 10:28:00,68,english,2014-04-27 10:29:00,active
11582,2014-04-27 03:29:00,5237,french,null,pending
11583,2014-04-27 18:44:00,7562,english,2014-04-27 18:45:00,active
11584,2014-04-27 19:16:00,1,spanish,null,pending
11585,2014-04-27 19:52:00,3754,german,null,pending
11586,2014-04-28 09:00:00,2,portugese,null,pending
11587,2014-04-28 15:39:00,12754,english,null,pending
11588,2014-04-28 09:17:00,161,english,null,pending
11589,2014-04-28 14:40:00,38,english,null,pending
11590,2014-04-28 07:14:00,8884,english,2014-04-28 07:16:00,active
11591,2014-04-28 05:14:00,11722,english,2014-04-28 05:16:00,active
11592,2014-04-28 12:52:00,99,english,2014-04-28 12:54:00,active
11593,2014-04-28 18:47:00,162,english,null,pending
11594,2014-04-28 09:33:00,3964,english,2014-04-28 09:34:00,active
11595,2014-04-28 21:57:00,9,french,2014-04-28 21:58:00,active
11596,2014-04-28 18:31:00,2,japanese,null,pending
11597,2014-04-28 18:53:00,6265,indian,2014-04-28 18:54:00,active
11598,2014-04-28 12:49:00,5931,english,null,pending
11599,2014-04-28 14:45:00,10370,french,2014-04-28 14:46:00,active
11600,2014-04-28 10:26:00,1,italian,2014-04-28 10:27:00,active
11601,2014-04-28 15:23:00,738,german,2014-04-28 15:24:00,active
11602,2014-04-28 17:01:00,12455,spanish,2014-04-28 17:03:00,active
11603,2014-04-28 12:40:00,40,english,2014-04-28 12:42:00,active
11604,2014-04-28 17:12:00,64,english,null,pending
11605,2014-04-28 14:48:00,4652,english,null,pending
11606,2014-04-28 08:57:00,51,english,2014-04-28 08:58:00,active
11607,2014-04-28 11:50:00,12147,korean,2014-04-28 11:52:00,active
11608,2014-04-28 13:54:00,331,english,2014-04-28 13:56:00,active
11609,2014-04-28 11:57:00,11955,english,2014-04-28 11:59:00,active
11610,2014-04-28 06:22:00,7555,english,2014-04-28 06:24:00,active
11611,2014-04-28 17:16:00,2116,english,2014-04-28 17:18:00,active
11612,2014-04-28 09:18:00,5893,english,2014-04-28 09:20:00,active
11613,2014-04-28 11:17:00,7984,english,null,pending
11614,2014-04-28 09:39:00,6357,english,2014-04-28 09:40:00,active
11615,2014-04-28 07:04:00,4,english,2014-04-28 07:06:00,active
11616,2014-04-28 18:42:00,4941,indian,2014-04-28 18:43:00,active
11617,2014-04-28 18:28:00,2035,portugese,2014-04-28 18:29:00,active
11618,2014-04-28 01:38:00,7390,english,null,pending
11619,2014-04-28 16:39:00,4,spanish,null,pending
11620,2014-04-28 13:27:00,2308,japanese,null,pending
11621,2014-04-28 11:07:00,11094,english,2014-04-28 11:09:00,active
11622,2014-04-28 11:48:00,11050,russian,2014-04-28 11:50:00,active
11623,2014-04-28 14:30:00,8587,spanish,null,pending
11624,2014-04-28 20:58:00,10802,french,2014-04-28 20:59:00,active
11625,2014-04-28 14:37:00,5393,english,2014-04-28 14:38:00,active
11626,2014-04-28 22:04:00,7176,portugese,2014-04-28 22:06:00,active
11627,2014-04-28 02:41:00,8504,english,null,pending
11628,2014-04-28 14:17:00,12166,english,null,pending
11629,2014-04-28 11:39:00,1126,english,null,pending
11630,2014-04-28 20:15:00,5734,english,2014-04-28 20:16:00,active
11631,2014-04-28 08:03:00,11665,english,null,pending
11632,2014-04-28 12:27:00,7853,english,2014-04-28 12:29:00,active
11633,2014-04-28 10:44:00,11,english,2014-04-28 10:46:00,active
11634,2014-04-28 11:11:00,5316,indian,null,pending
11635,2014-04-28 17:54:00,8853,spanish,2014-04-28 17:55:00,active
11636,2014-04-28 12:37:00,7153,german,2014-04-28 12:39:00,active
11637,2014-04-28 13:34:00,7936,english,null,pending
11638,2014-04-28 15:27:00,11588,spanish,null,pending
11639,2014-04-28 14:29:00,5640,korean,null,pending
11640,2014-04-28 06:38:00,1,korean,2014-04-28 06:40:00,active
11641,2014-04-28 08:37:00,296,english,2014-04-28 08:38:00,active
11642,2014-04-28 00:31:00,8938,french,2014-04-28 00:33:00,active
11643,2014-04-28 02:29:00,4624,french,2014-04-28 02:30:00,active
11644,2014-04-28 16:04:00,3,indian,2014-04-28 16:05:00,active
11645,2014-04-28 16:28:00,108,english,2014-04-28 16:29:00,active
11646,2014-04-28 22:12:00,11314,german,null,pending
11647,2014-04-28 09:35:00,21,japanese,2014-04-28 09:36:00,active
11648,2014-04-28 14:08:00,12272,indian,null,pending
11649,2014-04-28 17:34:00,10679,english,null,pending
11650,2014-04-28 08:37:00,1,english,null,pending
11651,2014-04-29 03:46:00,3564,english,2014-04-29 03:47:00,active
11652,2014-04-29 17:48:00,12144,korean,null,pending
11653,2014-04-29 20:11:00,12971,english,null,pending
11654,2014-04-29 18:50:00,4725,english,null,pending
11655,2014-04-29 08:17:00,63,portugese,2014-04-29 08:18:00,active
11656,2014-04-29 12:36:00,11801,english,2014-04-29 12:37:00,active
11657,2014-04-29 02:55:00,12789,french,2014-04-29 02:57:00,active
11658,2014-04-29 04:09:00,1,english,null,pending
11659,2014-04-29 08:41:00,3238,english,2014-04-29 08:42:00,active
11660,2014-04-29 02:18:00,47,japanese,2014-04-29 02:20:00,active
11661,2014-04-29 17:31:00,4,russian,2014-04-29 17:32:00,active
11662,2014-04-29 09:34:00,305,english,null,pending
11663,2014-04-29 16:23:00,10876,russian,null,pending
11664,2014-04-29 16:37:00,11632,french,null,pending
11665,2014-04-29 13:14:00,2309,japanese,2014-04-29 13:15:00,active
11666,2014-04-29 16:59:00,122,english,2014-04-29 17:01:00,active
11667,2014-04-29 17:44:00,7,english,null,pending
11668,2014-04-29 17:59:00,1781,english,2014-04-29 18:01:00,active
11669,2014-04-29 06:17:00,11761,english,null,pending
11670,2014-04-29 11:17:00,5184,english,2014-04-29 11:19:00,active
11671,2014-04-29 07:08:00,10918,english,null,pending
11672,2014-04-29 22:26:00,12961,english,2014-04-29 22:27:00,active
11673,2014-04-29 15:59:00,7487,english,2014-04-29 16:00:00,active
11674,2014-04-29 02:21:00,4333,spanish,null,pending
11675,2014-04-29 16:18:00,7898,french,2014-04-29 16:20:00,active
11676,2014-04-29 14:11:00,7,japanese,2014-04-29 14:13:00,active
11677,2014-04-29 18:59:00,1,arabic,null,pending
11678,2014-04-29 14:17:00,7584,english,2014-04-29 14:18:00,active
11679,2014-04-29 16:52:00,1,english,null,pending
11680,2014-04-29 10:18:00,132,english,2014-04-29 10:20:00,active
11681,2014-04-29 19:36:00,1,english,null,pending
11682,2014-04-29 19:06:00,12,french,null,pending
11683,2014-04-29 14:30:00,11681,english,null,pending
11684,2014-04-29 17:13:00,11,japanese,2014-04-29 17:15:00,active
11685,2014-04-29 16:33:00,15,english,null,pending
11686,2014-04-29 08:23:00,9535,japanese,null,pending
11687,2014-04-29 09:52:00,5135,english,2014-04-29 09:54:00,active
11688,2014-04-29 16:34:00,29,english,null,pending
11689,2014-04-29 07:55:00,12556,korean,2014-04-29 07:57:00,active
11690,2014-04-29 16:45:00,55,english,null,pending
11691,2014-04-29 10:06:00,12587,english,null,pending
11692,2014-04-29 14:01:00,6293,english,null,pending
11693,2014-04-29 04:16:00,108,spanish,null,pending
11694,2014-04-29 13:35:00,12565,german,null,pending
11695,2014-04-29 07:23:00,888,english,2014-04-29 07:24:00,active
11696,2014-04-29 14:45:00,4862,chinese,null,pending
11697,2014-04-29 13:07:00,1,english,null,pending
11698,2014-04-29 12:36:00,11894,english,2014-04-29 12:38:00,active
11699,2014-04-29 14:22:00,8297,english,2014-04-29 14:23:00,active
11700,2014-04-29 07:43:00,10395,french,2014-04-29 07:44:00,active
11701,2014-04-29 15:03:00,10991,japanese,2014-04-29 15:04:00,active
11702,2014-04-29 08:40:00,141,french,2014-04-29 08:41:00,active
11703,2014-04-29 11:41:00,8897,japanese,2014-04-29 11:42:00,active
11704,2014-04-29 18:48:00,7,indian,null,pending
11705,2014-04-30 09:05:00,2,spanish,2014-04-30 09:07:00,active
11706,2014-04-30 13:19:00,10970,english,null,pending
11707,2014-04-30 15:07:00,140,german,2014-04-30 15:09:00,active
11708,2014-04-30 04:46:00,9754,korean,2014-04-30 04:47:00,active
11709,2014-04-30 12:00:00,9015,english,2014-04-30 12:02:00,active
11710,2014-04-30 15:49:00,33,english,null,pending
11711,2014-04-30 20:36:00,7557,english,null,pending
11712,2014-04-30 07:08:00,10,english,null,pending
11713,2014-04-30 11:51:00,1,english,null,pending
11714,2014-04-30 18:07:00,5660,french,null,pending
11715,2014-04-30 10:09:00,5037,french,null,pending
11716,2014-04-30 14:38:00,1,italian,2014-04-30 14:39:00,active
11717,2014-04-30 06:14:00,407,french,null,pending
11718,2014-04-30 09:02:00,8895,english,null,pending
11719,2014-04-30 12:30:00,605,arabic,2014-04-30 12:31:00,active
11720,2014-04-30 08:29:00,320,spanish,2014-04-30 08:31:00,active
11721,2014-04-30 15:44:00,214,english,2014-04-30 15:46:00,active
11722,2014-04-30 08:16:00,7657,english,null,pending
11723,2014-04-30 06:12:00,425,japanese,null,pending
11724,2014-04-30 12:53:00,1971,english,2014-04-30 12:55:00,active
11725,2014-04-30 12:23:00,3656,english,2014-04-30 12:24:00,active
11726,2014-04-30 14:12:00,6263,english,null,pending
11727,2014-04-30 14:39:00,2,italian,null,pending
11728,2014-04-30 07:34:00,5098,english,null,pending
11729,2014-04-30 00:16:00,10443,english,null,pending
11730,2014-04-30 14:57:00,1633,english,2014-04-30 14:58:00,active
11731,2014-04-30 16:59:00,3468,english,2014-04-30 17:00:00,active
11732,2014-04-30 17:24:00,300,french,2014-04-30 17:25:00,active
11733,2014-04-30 12:55:00,9186,chinese,null,pending
11734,2014-04-30 15:30:00,1463,english,null,pending
11735,2014-04-30 15:18:00,3235,spanish,null,pending
11736,2014-04-30 22:57:00,10,spanish,null,pending
11737,2014-04-30 00:44:00,11310,german,null,pending
11738,2014-04-30 12:28:00,14,english,null,pending
11739,2014-04-30 16:08:00,60,english,null,pending
11740,2014-04-30 11:06:00,9582,french,null,pending
11741,2014-04-30 18:26:00,1081,english,2014-04-30 18:28:00,active
11742,2014-04-30 17:43:00,7159,english,null,pending
11743,2014-04-30 18:12:00,2772,spanish,null,pending
11744,2014-04-30 10:40:00,91,spanish,null,pending
11745,2014-04-30 17:34:00,2615,english,null,pending
11746,2014-04-30 11:04:00,54,english,2014-04-30 11:06:00,active
11747,2014-04-30 04:00:00,9446,english,null,pending
11748,2014-04-30 16:17:00,2,english,null,pending
11749,2014-04-30 12:49:00,3,indian,null,pending
11750,2014-04-30 18:59:00,1,chinese,2014-04-30 19:00:00,active
11751,2014-04-30 10:02:00,3479,french,null,pending
11752,2014-04-30 13:29:00,11534,english,null,pending
11753,2014-04-30 14:34:00,1,chinese,2014-04-30 14:36:00,active
11754,2014-04-30 09:16:00,10696,english,2014-04-30 09:18:00,active
11755,2014-04-30 13:15:00,1325,english,2014-04-30 13:17:00,active
11756,2014-04-30 08:14:00,28,english,2014-04-30 08:15:00,active
11757,2014-04-30 11:02:00,3706,japanese,2014-04-30 11:03:00,active
11758,2014-04-30 10:21:00,21,english,null,pending
11759,2014-04-30 10:02:00,2649,spanish,null,pending
11760,2014-04-30 16:25:00,12040,arabic,null,pending
11761,2014-04-30 15:06:00,8,english,2014-04-30 15:08:00,active
11762,2014-04-30 16:34:00,12361,english,2014-04-30 16:35:00,active
11763,2014-04-30 15:37:00,3716,english,null,pending
11764,2014-04-30 15:58:00,5,english,2014-04-30 16:00:00,active
11765,2014-04-30 10:05:00,440,english,2014-04-30 10:06:00,active
11766,2014-04-30 16:42:00,823,english,null,pending
11767,2014-04-30 17:34:00,2,spanish,null,pending
11768,2014-05-01 08:01:00,8099,french,2014-05-01 08:03:00,active
11769,2014-05-01 02:37:00,6823,english,null,pending
11770,2014-05-01 06:07:00,7847,japanese,2014-05-01 06:08:00,active
11771,2014-05-01 10:52:00,11774,chinese,null,pending
11772,2014-05-01 09:11:00,2953,german,null,pending
11773,2014-05-01 17:11:00,116,english,null,pending
11774,2014-05-01 15:19:00,11163,english,null,pending
11775,2014-05-01 16:36:00,5545,english,2014-05-01 16:38:00,active
11776,2014-05-01 11:05:00,2154,spanish,null,pending
11777,2014-05-01 11:26:00,8945,english,null,pending
11778,2014-05-01 18:48:00,3059,english,2014-05-01 18:49:00,active
11779,2014-05-01 18:23:00,10905,german,2014-05-01 18:24:00,active
11780,2014-05-01 10:32:00,9653,english,2014-05-01 10:34:00,active
11781,2014-05-01 11:07:00,10789,german,null,pending
11782,2014-05-01 15:52:00,13162,english,null,pending
11783,2014-05-01 14:47:00,6142,french,null,pending
11784,2014-05-01 00:54:00,140,french,null,pending
11785,2014-05-01 07:19:00,3,english,2014-05-01 07:20:00,active
11786,2014-05-01 07:51:00,10729,english,null,pending
11787,2014-05-01 18:21:00,8295,spanish,2014-05-01 18:23:00,active
11788,2014-05-01 15:58:00,2040,english,null,pending
11789,2014-05-01 11:41:00,3368,spanish,null,pending
11790,2014-05-01 10:38:00,1337,english,null,pending
11791,2014-05-01 15:49:00,10264,russian,2014-05-01 15:50:00,active
11792,2014-05-01 13:57:00,3908,german,null,pending
11793,2014-05-01 09:27:00,523,english,2014-05-01 09:29:00,active
11794,2014-05-01 16:04:00,2569,german,null,pending
11795,2014-05-01 03:42:00,248,english,2014-05-01 03:44:00,active
11796,2014-05-01 13:39:00,6671,portugese,null,pending
11797,2014-05-01 11:53:00,9422,french,null,pending
11798,2014-05-01 23:11:00,10595,english,2014-05-01 23:12:00,active
11799,2014-05-01 12:05:00,7128,german,2014-05-01 12:07:00,active
11800,2014-05-01 20:03:00,1,english,null,pending
11801,2014-05-01 10:14:00,2,korean,2014-05-01 10:15:00,active
11802,2014-05-01 10:19:00,1,french,null,pending
11803,2014-05-01 13:16:00,1,spanish,null,pending
11804,2014-05-01 08:08:00,10095,english,2014-05-01 08:09:00,active
11805,2014-05-01 17:15:00,993,russian,null,pending
11806,2014-05-01 12:26:00,9,english,2014-05-01 12:28:00,active
11807,2014-05-01 09:35:00,18,english,null,pending
11808,2014-05-01 13:20:00,3,indian,null,pending
11809,2014-05-01 15:39:00,1,french,2014-05-01 15:40:00,active
11810,2014-05-01 09:49:00,8843,english,null,pending
11811,2014-05-01 13:57:00,8475,french,2014-05-01 13:58:00,active
11812,2014-05-01 07:49:00,6396,english,null,pending
11813,2014-05-01 13:47:00,12389,arabic,2014-05-01 13:49:00,active
11814,2014-05-01 16:16:00,9556,french,null,pending
11815,2014-05-01 19:00:00,469,english,null,pending
11816,2014-05-01 13:49:00,8427,english,2014-05-01 13:50:00,active
11817,2014-05-01 09:18:00,1557,english,null,pending
11818,2014-05-01 19:16:00,523,english,2014-05-01 19:18:00,active
11819,2014-05-01 14:51:00,148,english,null,pending
11820,2014-05-01 19:55:00,1,english,2014-05-01 19:56:00,active
11821,2014-05-01 16:57:00,2617,french,null,pending
11822,2014-05-01 18:49:00,3070,english,null,pending
11823,2014-05-01 18:59:00,5926,english,2014-05-01 19:00:00,active
11824,2014-05-01 17:53:00,1,english,2014-05-01 17:54:00,active
11825,2014-05-01 19:23:00,2439,spanish,2014-05-01 19:25:00,active
11826,2014-05-01 12:46:00,12825,english,2014-05-01 12:48:00,active
11827,2014-05-01 15:01:00,6764,indian,null,pending
11828,2014-05-01 15:41:00,7783,italian,2014-05-01 15:42:00,active
11829,2014-05-01 18:35:00,9732,spanish,2014-05-01 18:37:00,active
11830,2014-05-01 15:59:00,85,english,null,pending
11831,2014-05-01 12:56:00,697,spanish,null,pending
11832,2014-05-01 13:16:00,8889,japanese,2014-05-01 13:17:00,active
11833,2014-05-01 16:43:00,8,english,2014-05-01 16:45:00,active
11834,2014-05-01 18:36:00,49,english,2014-05-01 18:37:00,active
11835,2014-05-01 13:43:00,3,english,null,pending
11836,2014-05-01 03:55:00,3406,english,null,pending
11837,2014-05-01 12:06:00,12065,english,null,pending
11838,2014-05-01 19:55:00,1163,english,2014-05-01 19:56:00,active
11839,2014-05-01 07:22:00,4751,english,2014-05-01 07:24:00,active
11840,2014-05-01 13:46:00,7074,french,2014-05-01 13:48:00,active
11841,2014-05-02 14:47:00,4745,english,2014-05-02 14:48:00,active
11842,2014-05-02 16:47:00,10086,german,2014-05-02 16:49:00,active
11843,2014-05-02 08:54:00,1,indian,2014-05-02 08:55:00,active
11844,2014-05-02 16:38:00,2,spanish,2014-05-02 16:39:00,active
11845,2014-05-02 13:04:00,6,german,null,pending
11846,2014-05-02 06:37:00,188,spanish,null,pending
11847,2014-05-02 15:44:00,5023,chinese,null,pending
11848,2014-05-02 09:11:00,3,french,null,pending
11849,2014-05-02 11:07:00,1,english,2014-05-02 11:09:00,active
11850,2014-05-02 03:50:00,12853,spanish,2014-05-02 03:51:00,active
11851,2014-05-02 11:39:00,11695,german,null,pending
11852,2014-05-02 18:15:00,45,english,2014-05-02 18:17:00,active
11853,2014-05-02 16:42:00,5579,english,null,pending
11854,2014-05-02 07:43:00,3414,spanish,2014-05-02 07:45:00,active
11855,2014-05-02 13:18:00,12667,english,null,pending
11856,2014-05-02 09:13:00,4346,english,null,pending
11857,2014-05-02 09:12:00,11668,english,null,pending
11858,2014-05-02 08:00:00,148,english,2014-05-02 08:02:00,active
11859,2014-05-02 03:56:00,59,arabic,2014-05-02 03:57:00,active
11860,2014-05-02 10:55:00,183,english,null,pending
11861,2014-05-02 12:43:00,1483,arabic,null,pending
11862,2014-05-02 16:37:00,5617,japanese,null,pending
11863,2014-05-02 15:54:00,192,portugese,2014-05-02 15:56:00,active
11864,2014-05-02 04:46:00,12537,portugese,2014-05-02 04:47:00,active
11865,2014-05-02 22:46:00,2,japanese,2014-05-02 22:48:00,active
11866,2014-05-02 11:40:00,3029,spanish,null,pending
11867,2014-05-02 16:28:00,2,english,null,pending
11868,2014-05-02 15:16:00,4414,arabic,2014-05-02 15:18:00,active
11869,2014-05-02 07:05:00,11825,french,null,pending
11870,2014-05-02 16:10:00,11871,russian,null,pending
11871,2014-05-02 14:39:00,6064,english,null,pending
11872,2014-05-02 12:40:00,10416,english,2014-05-02 12:42:00,active
11873,2014-05-02 19:33:00,8881,english,null,pending
11874,2014-05-02 11:47:00,6417,english,2014-05-02 11:49:00,active
11875,2014-05-02 14:10:00,7,arabic,2014-05-02 14:12:00,active
11876,2014-05-02 12:42:00,5249,french,2014-05-02 12:44:00,active
11877,2014-05-02 09:24:00,13177,portugese,2014-05-02 09:26:00,active
11878,2014-05-02 14:57:00,1,english,null,pending
11879,2014-05-02 16:59:00,5407,english,2014-05-02 17:00:00,active
11880,2014-05-02 22:50:00,1,english,null,pending
11881,2014-05-02 13:18:00,808,english,2014-05-02 13:20:00,active
11882,2014-05-02 14:09:00,6214,english,2014-05-02 14:11:00,active
11883,2014-05-02 13:55:00,7980,german,null,pending
11884,2014-05-02 13:27:00,3925,french,2014-05-02 13:28:00,active
11885,2014-05-02 09:26:00,3863,spanish,null,pending
11886,2014-05-02 11:05:00,1176,english,null,pending
11887,2014-05-02 11:21:00,3616,korean,2014-05-02 11:23:00,active
11888,2014-05-02 18:51:00,1252,portugese,2014-05-02 18:53:00,active
11889,2014-05-02 09:18:00,2444,english,2014-05-02 09:19:00,active
11890,2014-05-02 12:51:00,1,english,null,pending
11891,2014-05-02 16:19:00,131,chinese,null,pending
11892,2014-05-02 10:56:00,5905,english,null,pending
11893,2014-05-02 10:19:00,4179,english,2014-05-02 10:20:00,active
11894,2014-05-02 06:06:00,3,portugese,2014-05-02 06:08:00,active
11895,2014-05-02 13:15:00,58,german,2014-05-02 13:17:00,active
11896,2014-05-02 19:15:00,10511,spanish,2014-05-02 19:17:00,active
11897,2014-05-02 09:42:00,3982,english,null,pending
11898,2014-05-03 20:55:00,348,chinese,2014-05-03 20:56:00,active
11899,2014-05-03 13:02:00,11,english,2014-05-03 13:03:00,active
11900,2014-05-03 13:44:00,11006,french,2014-05-03 13:45:00,active
11901,2014-05-03 10:31:00,6262,arabic,2014-05-03 10:32:00,active
11902,2014-05-03 13:48:00,1,english,null,pending
11903,2014-05-03 08:05:00,5864,english,null,pending
11904,2014-05-03 08:08:00,8926,english,null,pending
11905,2014-05-03 07:53:00,1,french,null,pending
11906,2014-05-03 10:09:00,61,japanese,2014-05-03 10:11:00,active
11907,2014-05-03 13:22:00,31,english,null,pending
11908,2014-05-03 23:04:00,1,portugese,2014-05-03 23:06:00,active
11909,2014-05-03 02:55:00,1,italian,2014-05-03 02:56:00,active
11910,2014-05-03 18:30:00,3267,french,null,pending
11911,2014-05-03 17:15:00,6948,spanish,null,pending
11912,2014-05-03 23:51:00,1,arabic,null,pending
11913,2014-05-03 00:15:00,8819,indian,null,pending
11914,2014-05-03 17:06:00,14,spanish,2014-05-03 17:07:00,active
11915,2014-05-03 11:10:00,1,english,null,pending
11916,2014-05-03 09:04:00,11617,english,null,pending
11917,2014-05-04 19:23:00,176,english,null,pending
11918,2014-05-04 16:35:00,13112,english,null,pending
11919,2014-05-04 14:45:00,5006,english,2014-05-04 14:47:00,active
11920,2014-05-04 00:16:00,7166,english,2014-05-04 00:17:00,active
11921,2014-05-04 16:31:00,7732,chinese,null,pending
11922,2014-05-04 16:04:00,298,english,null,pending
11923,2014-05-04 18:16:00,3234,arabic,null,pending
11924,2014-05-04 08:05:00,2167,spanish,2014-05-04 08:06:00,active
11925,2014-05-04 09:20:00,12543,english,null,pending
11926,2014-05-04 07:40:00,7762,arabic,2014-05-04 07:42:00,active
11927,2014-05-04 08:05:00,3,french,null,pending
11928,2014-05-04 16:19:00,375,german,2014-05-04 16:21:00,active
11929,2014-05-04 04:16:00,12746,english,2014-05-04 04:18:00,active
11930,2014-05-04 14:13:00,11881,english,null,pending
11931,2014-05-04 13:21:00,9496,spanish,2014-05-04 13:22:00,active
11932,2014-05-04 12:43:00,578,english,null,pending
11933,2014-05-04 11:56:00,2143,arabic,2014-05-04 11:58:00,active
11934,2014-05-04 09:27:00,370,french,null,pending
11935,2014-05-04 07:00:00,4684,english,null,pending
11936,2014-05-04 13:18:00,12742,portugese,2014-05-04 13:19:00,active
11937,2014-05-04 07:09:00,2,german,null,pending
11938,2014-05-04 17:20:00,1021,russian,null,pending
11939,2014-05-05 18:33:00,1802,french,2014-05-05 18:34:00,active
11940,2014-05-05 04:29:00,9712,chinese,2014-05-05 04:30:00,active
11941,2014-05-05 03:31:00,9110,japanese,null,pending
11942,2014-05-05 08:25:00,5459,french,2014-05-05 08:26:00,active
11943,2014-05-05 14:29:00,8,english,null,pending
11944,2014-05-05 01:04:00,6864,japanese,2014-05-05 01:06:00,active
11945,2014-05-05 11:19:00,3828,russian,null,pending
11946,2014-05-05 19:50:00,32,english,null,pending
11947,2014-05-05 10:35:00,1,english,2014-05-05 10:36:00,active
11948,2014-05-05 16:43:00,8823,english,null,pending
11949,2014-05-05 09:02:00,13085,english,2014-05-05 09:03:00,active
11950,2014-05-05 10:03:00,1,english,null,pending
11951,2014-05-05 16:23:00,5595,german,null,pending
11952,2014-05-05 07:41:00,1,portugese,null,pending
11953,2014-05-05 15:38:00,8135,french,2014-05-05 15:39:00,active
11954,2014-05-05 11:40:00,8995,german,null,pending
11955,2014-05-05 13:05:00,10544,english,2014-05-05 13:07:00,active
11956,2014-05-05 20:57:00,13006,french,null,pending
11957,2014-05-05 18:55:00,3242,japanese,null,pending
11958,2014-05-05 09:13:00,11490,italian,null,pending
11959,2014-05-05 13:28:00,16,french,null,pending
11960,2014-05-05 02:56:00,3336,japanese,2014-05-05 02:58:00,active
11961,2014-05-05 18:59:00,4168,english,2014-05-05 19:00:00,active
11962,2014-05-05 16:17:00,58,korean,2014-05-05 16:19:00,active
11963,2014-05-05 03:25:00,4261,french,2014-05-05 03:26:00,active
11964,2014-05-05 12:43:00,3893,english,null,pending
11965,2014-05-05 09:15:00,3,english,null,pending
11966,2014-05-05 07:10:00,10,german,null,pending
11967,2014-05-05 16:26:00,7574,english,null,pending
11968,2014-05-05 12:26:00,1475,spanish,null,pending
11969,2014-05-05 12:48:00,9034,portugese,null,pending
11970,2014-05-05 10:00:00,5637,french,null,pending
